Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
19589.4,April-1970,1693.2,open land,commercial,Border,trapezoid,1,39738,7,0.507895313152045,1962,,highway,83,1,6,C,NA,NA
15787.5,February-1986,3153.1,duplex,commercial,Outskirts,trapezoid,3,68100,3,0.6779886460010247,1981,0.0,highway,9,4,9,NA,No,NA
12694.6,September-87,1865.7,duplex,commercial,Center,irregular,4,20322,8,0.9635370980091491,1972,1983.0,alley,21,1,2,NA,No,
17077.2,November-1977,6392.7,duplex,commercial,Center,irregular,3,2607,5,0.7995767544971024,1968,0.0,street,92,3,3,NA,Yes,NA
15526.3,December-1970,9013.4,flat,commercial,Outskirts,trapezoid,4,61892,10,0.3418269880224013,1960,1969.0,highway,56,2,5,,No,NA
21123.2,December-2002,10927.3,flat,residential,Center,trapezoid,1,8737,8,0.9142595740216714,1986,1996.0,alley,85,1,7,NA,Yes,
14827.7,May-1996,2537.2,duplex,residential,Border,irregular,3,35701mts,7,0.534943804741563,1989,0.0,highway,62,5,9,NA,Yes,NA
13322.7,Jul-1979,2857.0,villa,residential,Border,trapezoid,4,33175,2,0.12134309123793308,1963,1973.0,highway,17,5,1,,Yes,Yes
24287.0,April-1997,3519.1,duplex,residential,Border,trapezoid,5,27562,1,0.42217694301568376,1989,0.0,street,43,5,10,NA,Yes,
15168.2,October-1970,8338.9,villa,residential,Outskirts,trapezoid,2,76595mts,5,0.45372814826630914,1953,1962.0,highway,85,1,6,,Yes, No
12701.3,August-1997,1735.4,duplex,residential,Outskirts,irregular,2,77413mts,8,0.6264309301582593,1991,0.0,highway,64,3,10,NA,No,NA
13939.5,March-95,2509.8,open land,commercial,Center,irregular,1,19003,9,0.7033850676827612,1988,,alley,78,5,3,C,NA,NA
12692.3,February-2007,1264.2,villa,residential,Outskirts,trapezoid,1,53572,8,0.235401707094134,2004,0.0,highway,91,4,5,NA,Yes,Yes
22114.2,February-1994,5614.4,open land,industrial,Border,trapezoid,5,31940,10,0.8965659765244279,1991,0.0,street,4,1,10,C,NA,NA
17114.2,September-1991,9125.0,open land,commercial,Center,irregular,3,20369mts,7,0.01212072570855649,1976,,alley,64,3,3,F,NA,NA
14526.3,December-1981,3344.9,flat,commercial,Border,trapezoid,4,27087,4,0.8987311473377306,1962,1973.0,street,48,4,1,NA,No,NA
11310.1,July-76,4443.4,flat,commercial,Outskirts,irregular,1,54782,2,0.3682973325367326,1963,1972.0,highway,11,3,7,NA,Yes,NA
18249.1,January-1985,7301.6,villa,residential,Center,rectangle,1,3523mts,6,0.9660098849243843,1976,0.0,street,18,4,8,NA,Yes, No
11115.4,September-2004,2182.1,flat,residential,Outskirts,irregular,4,71756,8,0.8114265294660045,1992,2003.0,highway,24,1,3,,No,NA
18238.5,May-95,10046.6,flat,residential,Center,rectangle,3,4839,6,0.6024112268386153,1986,0.0,alley,9,4,4,,No,
14330.9,June-1974,5661.4,flat,commercial,Border,trapezoid,4,31589mts,3,0.17205297972835176,1966,0.0,highway,54,4,7,NA,No,
17691.9,February-1998,9066.7,flat,commercial,Border,trapezoid,3,36688,10,0.4598521377492052,1979,1988.0,street,90,4,7,NA,No,NA
15039.7,April-1971,5102.7,flat,commercial,Border,irregular,3,26333,7,0.09471643880372449,1957,1965.0,street,10,2,6,,No,NA
16796.4,March-1988,7778.0,flat,commercial,Border,trapezoid,3,37600,7,0.9412836003451824,1980,0.0,street,51,4,2,NA,No,NA
17013.4,January-1981,2425.8,open land,industrial,Border,rectangle,2,35992,9,0.3752291587422476,1978,0.0,street,71,4,3,C,NA,
22558.4,July-2002,9371.3,open land,commercial,Center,rectangle,5,11882,2,0.9224659198794094,1992,0.0,alley,41,3,1,F,NA,NA
13922.7,Mar-1971,1704.4,flat,commercial,Border,rectangle,4,22427,1,0.5735139628382349,1957,1965.0,street,67,3,6,NA,No,NA
19648.3,January-2001,6853.5,duplex,commercial,Center,rectangle,4,4888,9,0.15391568371768372,1982,1990.0,street,98,1,9,NA,No,
14207.1,July-79,907.1,open land,residential,Center,irregular,1,15213mts,1,0.3864852591313741,1976,0.0,alley,34,3,9,C,NA,
20306.6,January-1995,8917.2,land,commercial,Outskirts,trapezoid,4,56667,4,0.2204555248080129,1992,0.0,highway,16,5,10,C,NA,NA
18110.6,August-1978,9787.1,villa,residential,Outskirts,trapezoid,4,57591,9,0.16739774792197126,1964,1974.0,highway,66,4,10,,Yes,Yes
19211.0,Feb-1990,9971.1,villa,residential,Border,rectangle,5,27087mts,1,0.8440624885635025,1989,0.0,street,3,2,7,NA,Yes, No
19263.4,August-2008,4530.1,duplex,commercial,Border,trapezoid,4,25358,2,0.5772052927372197,1991,2000.0,street,61,1,6,NA,Yes,
19697.8,January-2005,7503.5,land,commercial,Outskirts,trapezoid,5,58498,1,0.6975616581781281,2003,,highway,44,2,3,C,NA,NA
17116.6,October-1970,8670.9,villa,residential,Border,rectangle,2,31438,1,0.25173207248037877,1953,1962.0,highway,65,1,10,,Yes,Yes
14323.1,February-1997,8714.4,flat,commercial,Border,irregular,4,27537,4,0.6764659007557111,1983,1993.0,highway,18,1,1,NA,Yes,
11863.3,October-1972,887.3,flat,residential,Border,trapezoid,5,23332,9,0.18808062190023878,1962,1971.0,highway,44,5,1,NA,No,NA
17091.1,May-1991,6502.7,villa,residential,Outskirts,rectangle,1,64609mts,6,0.9374050232423295,1972,1983.0,highway,38,2,9,NA,Yes,Yes
13464.3,June-2006,1759.6,open land,industrial,Outskirts,irregular,5,63553,3,0.15317596616935203,2004,0.0,highway,47,5,4,C,NA,NA
14769.8,February-2008,10423.1,flat,residential,Border,irregular,1,38811mts,5,0.24356962371054813,2005,0.0,highway,35,3,3,,Yes,NA
21740.9,February-1998,8653.4,open land,residential,Border,trapezoid,4,25849,6,0.7759791463434844,1981,,highway,11,2,8,C,NA,
20208.2,April-2002,1869.3,duplex,residential,Center,irregular,5,8547,5,0.9918006339554881,1992,2003.0,street,22,1,6,NA,No,NA
16851.4,October-1984,3236.7,duplex,residential,Outskirts,trapezoid,3,78100,7,0.42393535402595706,1968,1976.0,highway,30,2,3,,Yes,
16738.8,August-2002,11996.4,flat,residential,Border,rectangle,2,30559,4,0.18338429036044634,2000,0.0,highway,25,1,2,,No,NA
19970.6,January-71,11907.7,duplex,residential,Outskirts,rectangle,5,73982,5,0.5142361116964648,1955,1963.0,highway,53,3,5,,No,NA
17248.8,March-1991,8382.9,villa,residential,Center,irregular,4,11760,5,0.40339649069409544,1982,0.0,street,89,2,8,NA,Yes,Yes
18150.5,September-01,7935.8,duplex,commercial,Border,trapezoid,2,34977mts,3,0.6466423153080629,1982,1992.0,highway,63,3,1,NA,Yes,
19401.5,May-1974,10703.7,duplex,commercial,Border,irregular,5,36317,5,0.6128679976078745,1963,1972.0,street,36,5,9,NA,Yes,NA
17339.8,July-1977,1669.2,flat,commercial,Center,rectangle,4,23111,8,0.6039991557462979,1959,1968.0,street,73,2,4,NA,Yes,NA
19418.6,Mar-1971,1995.5,open land,commercial,Center,trapezoid,3,9797mts,1,0.10059690915537012,1952,0.0,street,18,3,9,F,NA,NA
12498.6,March-1985,4922.5,flat,commercial,Center,irregular,3,8984,9,0.5615791959631934,1984,0.0,alley,53,4,8,,No,
26422.5,April-1983,10080.6,open land,industrial,Outskirts,trapezoid,4,77112mts,2,0.49865368757127315,1980,0.0,highway,82,1,9,F,NA,
11471.1,Jun-1980,1250.1,duplex,commercial,Border,irregular,1,23423,7,0.9554515283359682,1962,1973.0,street,7,5,5,NA,No,NA
15079.8,July-86,2162.7,flat,commercial,Outskirts,rectangle,1,74584,10,0.6726139482729782,1971,1979.0,highway,64,3,9,NA,Yes,NA
17756.3,November-1973,7578.6,villa,residential,Border,trapezoid,3,38670,1,0.19226896944574456,1957,1968.0,street,63,3,8,NA,Yes,Yes
17729.2,July-1996,10492.5,villa,residential,Outskirts,rectangle,2,51369mts,6,0.95013264000781,1987,0.0,highway,25,1,2,NA,Yes,Yes
22869.3,February-1973,8671.5,open land,industrial,Center,trapezoid,4,6319,4,0.7104598689208543,1968,0.0,street,61,4,2,F,NA,NA
13013.5,June-1977,2393.8,villa,residential,Border,rectangle,2,38472mts,4,0.19016498073742094,1967,1977.0,street,77,4,5,,Yes, No
18292.6,Feb-1988,7508.4,duplex,commercial,Border,rectangle,3,28645,10,0.0068863138931342105,1977,1985.0,street,22,3,3,NA,Yes,NA
19883.5,Apr-2000,5707.9,flat,commercial,Center,irregular,1,11712,1,0.6206782851479922,1991,0.0,street,42,2,8,,Yes,NA
18002.3,May-97,1800.4,open land,residential,Outskirts,rectangle,2,72604mts,5,0.1571510227906896,1994,0.0,highway,67,1,10,F,NA,NA
16482.5,July-74,7604.3,flat,commercial,Border,rectangle,3,39470,8,0.9820828610619343,1971,0.0,highway,83,3,7,NA,No,
16127.1,June-90,5515.1,flat,commercial,Outskirts,rectangle,4,80280,9,0.5967514587401518,1982,0.0,highway,12,2,1,,Yes,NA
16556.7,December-1982,5803.9,flat,residential,Center,rectangle,3,13970,3,0.22851446398946207,1968,1979.0,alley,72,3,9,NA,No,NA
21342.3,Apr-1977,1766.3,open land,industrial,Outskirts,rectangle,5,70870,1,0.34768293330637434,1965,,highway,13,3,7,C,NA,NA
19452.2,March-1974,11327.0,open land,industrial,Outskirts,trapezoid,2,62932mts,5,0.10237164665024001,1970,,highway,56,1,1,F,NA,NA
18636.5,May-2001,9608.0,flat,residential,Outskirts,rectangle,4,61632,7,0.733619458889818,1983,1992.0,highway,20,5,9,NA,No,NA
15587.6,Jul-1993,4338.6,duplex,commercial,Border,irregular,5,31935,5,0.5246924542695439,1988,0.0,street,82,1,4,NA,Yes,NA
16908.7,August-1972,6118.3,villa,residential,Center,trapezoid,4,24063mts,3,0.4309059466349503,1972,0.0,alley,19,1,10,,Yes, No
15458.3,Aug-1998,1928.0,flat,commercial,Center,rectangle,1,7736mts,3,0.6298939354161046,1983,1991.0,alley,65,2,6,NA,Yes,NA
12505.3,October-1981,2337.5,flat,residential,Outskirts,trapezoid,2,56682,7,0.5219375184446436,1962,1973.0,highway,4,4,3,,No,
20424.7,April-2000,3486.1,duplex,residential,Border,trapezoid,3,22875,8,0.002760858361838925,1986,1995.0,highway,56,2,4,,Yes,NA
16349.6,July-1996,6363.4,villa,residential,Border,rectangle,5,21911mts,2,0.03983258412205948,1981,1992.0,street,85,2,1,NA,Yes,Yes
18219.7,October-74,6256.0,duplex,residential,Center,trapezoid,3,8956,4,0.33554506283897256,1957,1966.0,street,4,5,2,NA,No,NA
14801.0,August-1983,6121.7,villa,residential,Outskirts,trapezoid,1,71696,8,0.34615895603415714,1975,0.0,highway,58,1,4,NA,Yes,Yes
18172.9,September-1981,1576.7,open land,commercial,Border,trapezoid,3,20972,7,0.7522354702726197,1974,0.0,street,38,4,5,F,NA,NA
16712.5,Jan-1986,6876.3,flat,residential,Border,rectangle,5,34331,4,0.41919637124651743,1968,1979.0,highway,87,2,7,NA,No,NA
14838.8,March-1981,7204.8,land,industrial,Outskirts,irregular,1,56329,4,0.7842522672178953,1971,,highway,56,4,3,C,NA,
19463.8,Oct-2003,6317.9,open land,commercial,Outskirts,rectangle,4,62993,4,0.08529709801309004,1984,0.0,highway,2,4,8,F,NA,NA
19886.2,April-1986,11855.4,villa,residential,Outskirts,irregular,4,67284mts,4,0.48446879694487743,1985,0.0,highway,53,2,6,,Yes,Yes
14001.4,December-1972,9590.4,duplex,residential,Outskirts,irregular,2,76558,5,0.5272638034349426,1953,1964.0,highway,66,4,2,NA,No,NA
18097.8,Aug-2005,8082.0,duplex,commercial,Outskirts,rectangle,1,51933,5,0.4119007745993407,2003,0.0,highway,96,4,6,NA,Yes,NA
12174.9,September-2004,6585.6,flat,residential,Outskirts,irregular,3,63093mts,9,0.5779812508755378,1988,1999.0,highway,21,4,3,,No,
18418.0,November-1997,7097.9,open land,industrial,Outskirts,irregular,5,75270,10,0.654877733147579,1978,0.0,highway,53,2,8,F,NA,NA
16451.0,August-04,4997.7,villa,residential,Outskirts,trapezoid,4,61256mts,7,0.7090790747486128,1993,2002.0,highway,29,1,5,NA,Yes,Yes
20135.8,February-1985,5483.9,open land,residential,Outskirts,trapezoid,3,71435,8,0.8485366839795225,1983,0.0,highway,26,2,9,C,NA,
16800.6,December-1970,3651.6,flat,commercial,Border,rectangle,2,23739,6,0.9456199959662418,1960,1971.0,street,0,4,7,NA,Yes,
20308.0,April-1976,7648.2,villa,residential,Border,trapezoid,2,38331,10,0.5646385095069074,1972,0.0,street,66,2,6,NA,Yes, No
21114.3,Jun-1983,7297.1,duplex,residential,Center,trapezoid,1,11806,9,0.15849058694843532,1978,0.0,street,5,4,9,,Yes,NA
13008.2,August-1971,1048.0,villa,residential,Center,rectangle,2,19128mts,10,0.24912113941290814,1962,0.0,alley,62,3,8,,Yes, No
21169.2,May-2004,9921.1,open land,residential,Border,trapezoid,5,27920,5,0.019508343939099504,1988,0.0,highway,87,3,3,F,NA,
17857.4,April-1984,1858.3,flat,residential,Outskirts,rectangle,3,53062,5,0.173753159465321,1979,0.0,highway,42,4,3,,Yes,
16065.5,September-1980,5101.7,duplex,residential,Center,irregular,4,20177,1,0.5594595327801078,1965,1973.0,alley,73,3,3,NA,Yes,NA
13467.0,October-1978,943.9,villa,residential,Border,trapezoid,3,38679,2,0.9214461122741825,1972,0.0,street,19,5,2,NA,Yes, No
11930.9,February-1997,942.6,land,commercial,Outskirts,irregular,1,61586,8,0.23156468540193087,1984,0.0,highway,63,4,4,F,NA,NA
14184.1,February-1997,3925.8,villa,residential,Outskirts,trapezoid,1,64670,2,0.6192896270557777,1995,0.0,highway,56,5,10,,Yes, No
21871.6,April-1991,7199.2,duplex,commercial,Border,irregular,2,36594,5,0.9510392487364983,1981,1989.0,street,82,5,10,,Yes,NA
18341.3,April-1994,11238.1,villa,residential,Outskirts,irregular,4,68550,2,0.7215099153988563,1987,0.0,highway,28,5,4,NA,Yes, No
17206.2,August-1997,5505.9,flat,residential,Center,rectangle,2,19194,3,0.984250871288427,1993,0.0,alley,63,5,6,NA,No,
16418.2,February-03,5536.9,flat,residential,Outskirts,trapezoid,4,78831mts,5,0.5652429802928354,1993,2002.0,highway,65,1,7,NA,No,
19335.0,April-1982,2859.9,villa,residential,Center,rectangle,1,19279,9,0.5625788084783786,1971,1980.0,alley,42,2,6,NA,Yes,Yes
16867.8,Aug-1988,4741.8,flat,residential,Outskirts,trapezoid,4,50582,6,0.7849203516087737,1977,1988.0,highway,44,4,4,NA,Yes,NA
20772.0,April-1979,7654.4,duplex,commercial,Outskirts,trapezoid,4,77488mts,3,0.2980100074116766,1970,0.0,highway,92,2,5,NA,No,NA
17247.8,Jan-1972,10673.5,duplex,commercial,Center,irregular,2,6247,10,0.8144548749195775,1956,1966.0,street,94,2,5,NA,No,NA
16709.2,March-1990,6815.4,duplex,commercial,Outskirts,irregular,5,72269,6,0.9159523074035695,1971,1979.0,highway,57,1,6,,Yes,NA
17555.8,Sep-2000,6970.8,land,industrial,Border,irregular,4,38529,8,0.7590344696413431,1981,,highway,4,4,8,C,NA,NA
20250.6,July-08,9729.5,flat,commercial,Border,rectangle,5,23662,8,0.7008403787053613,1999,0.0,highway,18,5,9,NA,Yes,NA
18627.9,September-1973,9196.5,open land,commercial,Outskirts,irregular,5,72917mts,8,0.9372356724921335,1973,0.0,highway,72,4,6,F,NA,NA
14136.8,February-1997,9957.4,duplex,residential,Border,irregular,1,21270,10,0.2833364749499214,1983,1992.0,highway,12,2,5,,No,NA
14070.6,July-1976,2276.6,land,residential,Outskirts,irregular,4,80334,8,0.15867193392225942,1969,0.0,highway,28,3,7,C,NA,NA
12589.5,Jun-2000,1967.8,villa,residential,Center,irregular,1,23888,2,0.5331831197194257,1986,1996.0,alley,37,2,9,,Yes,Yes
16570.9,June-1973,11886.6,flat,residential,Outskirts,irregular,3,55454mts,8,0.4960078606957964,1961,1971.0,highway,49,5,8,NA,Yes,
19053.3,August-86,9980.9,duplex,commercial,Outskirts,rectangle,2,67045,2,0.5224794581983284,1983,0.0,highway,91,4,4,NA,Yes,NA
19827.0,November-1973,7848.5,open land,commercial,Outskirts,trapezoid,2,80491,4,0.4304666357367085,1970,0.0,highway,43,2,8,F,NA,NA
20426.9,February-78,8970.1,duplex,commercial,Border,trapezoid,5,37516,1,0.42027164739013645,1963,1972.0,street,33,3,3,NA,Yes,
18409.5,October-73,9715.2,duplex,commercial,Center,irregular,4,20923,1,0.8181904655410549,1964,0.0,alley,61,2,6,NA,Yes,NA
11258.4,June-1982,1788.7,flat,commercial,Outskirts,irregular,5,69213,4,0.5506719650816908,1975,0.0,highway,65,5,2,NA,Yes,NA
15595.7,October-1973,9543.8,villa,residential,Border,trapezoid,1,37349,10,0.5109572895988498,1965,0.0,street,28,1,1,NA,Yes, No
23648.4,January-91,8302.9,open land,residential,Center,rectangle,5,4240,8,0.5096019634985309,1985,0.0,street,22,2,7,C,NA,
25024.6,Apr-1981,7773.4,open land,commercial,Center,rectangle,5,15195,3,0.940706173250564,1963,0.0,alley,17,3,2,C,NA,NA
14603.4,February-2004,3677.5,villa,residential,Outskirts,rectangle,5,59533mts,5,0.5355845852418142,1991,1999.0,highway,60,3,6,NA,Yes, No
15514.4,January-1983,8320.4,villa,residential,Border,irregular,3,36763,3,0.9424117648615175,1971,1980.0,street,70,1,4,,Yes,Yes
19385.3,July-1991,8514.1,villa,residential,Center,rectangle,4,18524,7,0.580670216937293,1985,0.0,alley,11,5,7,NA,Yes,Yes
13034.5,Sep-1987,6286.6,villa,residential,Outskirts,rectangle,2,77326,1,0.1741755309009927,1982,0.0,highway,0,3,1,NA,Yes, No
13870.3,Jun-1999,9260.7,flat,residential,Border,irregular,1,20816,5,0.6070423864257358,1992,0.0,street,32,1,4,NA,No,NA
14529.6,Dec-2006,8914.5,flat,residential,Border,irregular,4,38876mts,1,0.35372651364501895,2001,0.0,highway,74,2,8,NA,No,NA
17557.0,September-1990,8211.4,flat,residential,Outskirts,rectangle,4,52157,5,0.03547492157344978,1973,1983.0,highway,44,5,6,,Yes,NA
21769.1,April-1993,3556.1,open land,residential,Border,trapezoid,2,39041,3,0.3382660669383958,1989,,highway,96,5,3,F,NA,NA
19649.2,Mar-1990,11572.3,flat,commercial,Center,trapezoid,1,23849,5,0.5163152221959109,1989,0.0,street,48,5,7,NA,No,NA
19179.4,January-1972,6370.7,open land,commercial,Center,trapezoid,2,6882,3,0.05095763929439456,1961,,street,23,4,4,C,NA,
15338.5,January-2002,4383.8,villa,residential,Border,trapezoid,1,33506mts,3,0.046720616827739536,1983,1993.0,street,56,2,6,,Yes,Yes
19558.1,August-1980,5425.3,flat,commercial,Center,rectangle,5,25183,2,0.07022361440408853,1976,0.0,street,44,2,9,NA,Yes,
20925.8,October-1984,10385.9,duplex,commercial,Outskirts,trapezoid,4,66990,10,0.8436899078718967,1975,0.0,highway,38,1,6,NA,Yes,NA
19447.9,September-1971,8920.3,duplex,commercial,Outskirts,rectangle,2,77615,4,0.38282113793325856,1960,1971.0,highway,19,2,10,NA,Yes,
15375.3,Dec-1970,3836.9,open land,industrial,Border,irregular,5,23733,3,0.12028240245187882,1964,0.0,street,61,3,7,C,NA,NA
19165.7,October-1995,11695.2,villa,residential,Outskirts,trapezoid,2,71728mts,10,0.7930253514998926,1980,1991.0,highway,88,2,6,NA,Yes,Yes
21876.4,April-2003,8456.8,open land,industrial,Border,irregular,3,34148,5,0.052306375306064745,2001,0.0,street,48,4,9,C,NA,
15048.9,Nov-1983,3180.9,villa,residential,Outskirts,trapezoid,3,64161,7,0.7826163161289057,1964,1975.0,highway,89,5,5,NA,Yes,Yes
15551.5,May-2002,8533.7,villa,residential,Border,trapezoid,2,22197,1,0.8852034750181551,2002,0.0,highway,37,2,2,,Yes, No
19749.1,June-1975,4548.4,land,industrial,Border,trapezoid,3,22478mts,10,0.8281689751951723,1956,,street,83,5,4,F,NA,NA
14687.1,February-2009,5780.2,flat,commercial,Outskirts,irregular,5,67394,8,0.3909324850714544,1990,1999.0,highway,44,3,9,NA,Yes,
19275.1,July-1981,5823.7,open land,commercial,Border,trapezoid,1,29040,9,0.16630309298077095,1975,0.0,street,60,4,9,F,NA,NA
20963.8,March-2000,9846.1,duplex,residential,Border,trapezoid,3,37056mts,4,0.6515462659130861,1983,1991.0,highway,98,5,5,NA,Yes,NA
15707.1,May-02,3448.9,duplex,commercial,Outskirts,trapezoid,4,63770mts,8,0.5734280537651928,1993,0.0,highway,12,2,6,,No,
17358.9,April-1991,8485.2,villa,residential,Border,irregular,3,39944,5,0.17295730267140608,1989,0.0,street,34,1,6,NA,Yes, No
15610.4,December-1996,9635.7,flat,commercial,Outskirts,trapezoid,1,77467mts,7,0.29570809167501666,1990,0.0,highway,30,3,6,NA,No,NA
19927.8,September-1984,10098.6,flat,residential,Border,rectangle,2,23280mts,4,0.7266142514135879,1976,0.0,street,31,1,5,,Yes,NA
17354.3,June-1977,11297.2,villa,residential,Border,rectangle,1,25466,10,0.6695630438169121,1974,0.0,street,59,1,5,NA,Yes, No
18808.2,October-01,8309.4,duplex,residential,Outskirts,rectangle,1,54493,10,0.9137688921007788,1995,0.0,highway,32,5,1,,Yes,NA
20691.9,July-1988,10097.6,villa,residential,Center,rectangle,4,13701,8,0.62342158208242,1988,0.0,street,13,5,3,,Yes,Yes
19067.7,October-1993,9640.3,villa,residential,Center,trapezoid,1,3705mts,9,0.7448629964996136,1977,1985.0,alley,9,3,8,NA,Yes,Yes
14329.4,August-1996,7375.4,land,commercial,Outskirts,irregular,2,59611,1,0.2758843982995114,1982,0.0,highway,17,1,3,C,NA,NA
15453.0,February-2009,2199.2,duplex,commercial,Outskirts,rectangle,3,76654,3,0.4105522784796689,2000,0.0,highway,94,1,9,NA,No,NA
13728.4,April-1997,1168.8,villa,residential,Border,irregular,2,27023mts,10,0.17663626020414125,1986,1996.0,street,18,1,7,NA,Yes, No
13624.3,January-1993,11900.0,villa,residential,Outskirts,irregular,3,79811,3,0.6062176421248214,1976,1985.0,highway,81,5,1,NA,Yes, No
21300.4,September-2005,11810.6,duplex,residential,Outskirts,rectangle,5,50050,1,0.2718342930572545,1996,0.0,highway,13,3,4,NA,Yes,
12468.3,December-1974,6890.9,villa,residential,Outskirts,irregular,4,68270,4,0.09480819409381125,1962,1971.0,highway,17,2,5,NA,Yes,Yes
17228.9,October-2008,7975.9,duplex,commercial,Outskirts,irregular,5,67388mts,2,0.4417585378929523,2005,0.0,highway,95,3,9,NA,Yes,
21476.1,Nov-1972,8416.5,flat,residential,Center,rectangle,4,22970,2,0.2754087907943942,1957,1966.0,street,5,2,9,NA,Yes,NA
14134.1,November-1970,10198.5,villa,residential,Border,irregular,1,36244,2,0.856919768233413,1957,1966.0,highway,40,5,4,NA,Yes,Yes
18711.3,January-1992,5661.2,duplex,residential,Border,rectangle,5,22644,8,0.851010468737043,1973,1981.0,highway,78,3,9,NA,No,
14549.4,March-1999,2229.4,land,residential,Outskirts,irregular,4,58998,9,0.19159382756083954,1999,,highway,60,5,9,C,NA,NA
17514.4,Jul-1974,2170.1,flat,residential,Center,rectangle,3,11858,4,0.18640523592149827,1955,1965.0,street,95,4,7,,Yes,NA
22037.9,Aug-1995,11796.9,flat,residential,Center,trapezoid,5,11786,2,0.6376625473634665,1984,1995.0,street,80,3,7,,No,
16996.1,April-2002,4784.8,villa,residential,Border,irregular,3,35866mts,8,0.40630017797955187,1998,0.0,highway,64,5,8,NA,Yes,Yes
17962.9,Nov-1998,8406.4,duplex,residential,Outskirts,irregular,5,70176,5,0.520624876541091,1997,0.0,highway,84,1,8,,Yes,NA
18111.5,May-1988,2986.7,duplex,residential,Outskirts,trapezoid,3,65560,6,0.9287256536045249,1988,0.0,highway,27,1,6,NA,Yes,
12198.1,October-83,5423.4,flat,commercial,Center,irregular,1,21356mts,7,0.12211444530278492,1982,0.0,alley,67,2,3,,Yes,NA
15487.6,Feb-1999,9873.4,villa,residential,Border,irregular,4,33389,9,0.09876838017243839,1981,1989.0,street,97,2,5,NA,Yes,Yes
17702.9,December-1977,7816.6,duplex,commercial,Center,irregular,2,22143mts,8,0.3421095209417333,1962,1970.0,street,68,4,7,,Yes,
16111.6,December-2008,9606.3,flat,commercial,Border,trapezoid,3,26165,7,0.6212649705210007,1992,2002.0,highway,68,5,2,,No,NA
16682.2,August-2001,8171.0,duplex,commercial,Border,irregular,5,29516mts,9,0.9296508189262536,1990,1998.0,highway,93,4,2,NA,Yes,
18643.2,October-1991,11245.2,villa,residential,Center,rectangle,1,5561,8,0.8909135402317279,1990,0.0,alley,70,2,1,,Yes,Yes
18080.0,January-2004,4641.1,duplex,commercial,Border,rectangle,1,24112,3,0.7784481663705262,1994,2005.0,street,21,1,4,NA,Yes,NA
11864.0,August-1979,3942.3,duplex,residential,Outskirts,irregular,2,58908,5,0.5457145471602971,1962,1970.0,highway,84,5,5,,No,NA
22882.5,January-85,8144.9,duplex,residential,Center,rectangle,5,12209,8,0.42183888307974005,1984,0.0,street,16,4,6,,Yes,NA
18313.6,October-1987,6750.6,flat,residential,Border,rectangle,5,26711,2,0.9043675490679323,1973,1984.0,street,45,2,6,NA,No,NA
16229.4,Mar-1982,11498.0,flat,commercial,Border,irregular,5,20513,9,0.7814190773021619,1979,0.0,street,88,2,7,NA,No,NA
19000.1,Feb-2008,11075.3,villa,residential,Border,rectangle,2,24917mts,10,0.6679548649302197,2002,0.0,street,80,2,9,NA,Yes, No
16867.6,December-1985,5070.7,flat,commercial,Center,rectangle,4,7858,8,0.03559921877400618,1980,0.0,alley,96,3,7,NA,Yes,
17425.4,October-1978,4477.2,land,industrial,Outskirts,rectangle,2,52907,7,0.7680839842867282,1970,0.0,highway,76,2,1,F,NA,NA
19273.4,August-1980,6844.0,open land,residential,Center,irregular,2,21709,10,0.08416280274241128,1974,0.0,street,56,1,10,F,NA,
17154.0,Jan-1976,1215.7,duplex,residential,Center,rectangle,3,3405,1,0.9380100805657475,1967,0.0,street,66,4,3,NA,No,NA
17635.0,June-03,6216.0,duplex,residential,Outskirts,trapezoid,5,64361,9,0.4303888277962591,1993,2002.0,highway,88,4,5,NA,No,NA
15693.8,June-1993,7839.8,duplex,commercial,Outskirts,trapezoid,1,75043,7,0.3791074686623799,1981,1989.0,highway,83,1,3,,No,
14843.4,November-2000,1964.9,open land,industrial,Border,irregular,4,39355mts,7,0.2528356332592271,1983,,street,97,1,5,C,NA,NA
12712.5,August-1989,895.7,villa,residential,Border,rectangle,1,25431,4,0.7655122448096464,1987,0.0,highway,32,2,9,NA,Yes, No
16821.6,October-1981,1481.8,duplex,residential,Border,rectangle,4,36040,1,0.3281603487793143,1977,0.0,street,78,1,10,NA,No,NA
19053.6,September-1991,11505.0,villa,residential,Outskirts,trapezoid,4,78526mts,8,0.6843941693431953,1976,1986.0,highway,11,5,3,NA,Yes,Yes
15117.3,May-2008,2177.4,open land,commercial,Border,irregular,2,22042,1,0.9771105849512886,2002,0.0,street,4,1,2,F,NA,
16943.6,June-92,5490.8,villa,residential,Border,rectangle,2,32157,5,0.9413666639804971,1992,0.0,highway,22,2,8,,Yes,Yes
14426.4,October-1999,4248.7,duplex,residential,Border,irregular,1,36185,10,0.5408781076273274,1995,0.0,street,23,4,10,NA,No,NA
15239.6,Sep-1994,11098.4,villa,residential,Border,irregular,4,35677mts,2,0.6403738610025719,1982,1991.0,highway,93,5,9,NA,Yes, No
21464.8,January-2006,8888.5,land,industrial,Center,rectangle,3,7367,5,0.0949335749076099,1991,0.0,alley,61,4,6,F,NA,
